teamName,playoff_games_played,playoff_wins,playoff_losses,playoff_win_pct,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_wins,regular_season_losses,regular_season_ties,regular_season_win_pct,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_wins,home_losses,home_ties,home_win_pct,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_run_diff_total,home_run_diff_mean,away_games_played,away_wins,away_losses,away_ties,away_win_pct,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_run_diff_total,away_run_diff_mean
St Clair,1,,1.0,,3.0,3.0,3.0,4.0,4.0,4.0,-1.0,-1.0,35,19.0,8.0,8.0,0.5428571428571428,5.62962962962963,4.0,152.0,2.6296296296296298,2.0,71.0,81.0,3.0,18.0,10.0,5.0,3.0,0.5555555555555556,6.133333333333334,4.0,92.0,3.2,3.0,48.0,44.0,2.9333333333333336,17.0,9.0,3.0,5.0,0.5294117647058824,5.0,4.5,60.0,1.9166666666666667,1.5,23.0,37.0,3.083333333333333
St Clair Shores Lake Shore,1,,1.0,,0.0,0.0,0.0,6.0,6.0,6.0,-6.0,-6.0,26,1.0,9.0,16.0,0.038461538461538464,3.5,2.5,35.0,10.0,9.5,100.0,-65.0,-6.5,17.0,1.0,5.0,11.0,0.058823529411764705,4.166666666666667,3.0,25.0,10.5,10.0,63.0,-38.0,-6.333333333333333,9.0,,4.0,5.0,,2.5,2.0,10.0,9.25,9.0,37.0,-27.0,-6.75
St Clair Shores Lakeview,2,1.0,1.0,0.5,8.5,8.5,17.0,4.0,4.0,8.0,9.0,4.5,33,9.0,15.0,9.0,0.2727272727272727,5.208333333333333,4.0,125.0,6.916666666666667,6.0,166.0,-41.0,-1.708333333333334,21.0,3.0,10.0,8.0,0.14285714285714285,4.769230769230769,4.0,62.0,8.923076923076923,10.0,116.0,-54.0,-4.153846153846154,12.0,6.0,5.0,1.0,0.5,5.7272727272727275,4.0,63.0,4.545454545454546,4.0,50.0,13.0,1.1818181818181817
St Clair Shores South Lake,3,2.0,1.0,0.6666666666666666,9.666666666666666,12.0,29.0,5.0,5.0,15.0,14.0,4.666666666666666,20,2.0,3.0,15.0,0.1,3.4,4.0,17.0,6.4,5.0,32.0,-15.0,-3.0000000000000004,12.0,2.0,2.0,8.0,0.16666666666666666,4.25,4.5,17.0,7.0,5.5,28.0,-11.0,-2.75,8.0,,1.0,7.0,,0.0,0.0,0.0,4.0,4.0,4.0,-4.0,-4.0
St Johns,1,,1.0,,2.0,2.0,2.0,9.0,9.0,9.0,-7.0,-7.0,32,8.0,15.0,9.0,0.25,4.130434782608695,3.0,95.0,9.043478260869565,9.0,208.0,-113.0,-4.913043478260869,15.0,4.0,8.0,3.0,0.26666666666666666,5.333333333333333,4.0,64.0,11.0,9.5,132.0,-68.0,-5.666666666666667,17.0,4.0,7.0,6.0,0.23529411764705882,2.8181818181818183,2.0,31.0,6.909090909090909,6.0,76.0,-45.0,-4.090909090909091
St Joseph,1,,1.0,,7.0,7.0,7.0,10.0,10.0,10.0,-3.0,-3.0,26,,9.0,17.0,,3.0,2.0,27.0,7.555555555555555,7.0,68.0,-41.0,-4.555555555555555,15.0,,5.0,10.0,,3.2,2.0,16.0,8.2,6.0,41.0,-25.0,-4.999999999999999,11.0,,4.0,7.0,,2.75,1.5,11.0,6.75,7.0,27.0,-16.0,-4.0
St Joseph Lake Michigan Catholic,6,5.0,1.0,0.8333333333333334,7.333333333333333,6.0,44.0,1.6666666666666667,1.0,10.0,34.0,5.666666666666666,25,6.0,3.0,16.0,0.24,7.777777777777778,8.0,70.0,3.5555555555555554,2.0,32.0,38.0,4.222222222222222,16.0,3.0,2.0,11.0,0.1875,3.8,2.0,19.0,2.2,2.0,11.0,8.0,1.5999999999999996,9.0,3.0,1.0,5.0,0.3333333333333333,12.75,14.0,51.0,5.25,3.5,21.0,30.0,7.5
St Joseph Michigan Lutheran,3,2.0,1.0,0.6666666666666666,4.333333333333333,4.0,13.0,4.0,2.0,12.0,1.0,0.33333333333333304,11,1.0,1.0,9.0,0.09090909090909091,7.5,7.5,15.0,10.0,10.0,20.0,-5.0,-2.5,5.0,1.0,1.0,3.0,0.2,7.5,7.5,15.0,10.0,10.0,20.0,-5.0,-2.5,6.0,,,6.0,,,,0.0,,,0.0,0.0,
St Louis,2,1.0,1.0,0.5,1.5,1.5,3.0,2.0,2.0,4.0,-1.0,-0.5,19,,,19.0,,,,0.0,,,0.0,0.0,,8.0,,,8.0,,,,0.0,,,0.0,0.0,,11.0,,,11.0,,,,0.0,,,0.0,0.0,
Standish-Sterling Central,6,5.0,1.0,0.8333333333333334,6.333333333333333,6.5,38.0,1.5,1.5,9.0,29.0,4.833333333333333,22,9.0,3.0,10.0,0.4090909090909091,6.666666666666667,6.0,80.0,3.1666666666666665,2.0,38.0,42.0,3.5000000000000004,11.0,6.0,1.0,4.0,0.5454545454545454,7.0,6.0,49.0,2.857142857142857,2.0,20.0,29.0,4.142857142857142,11.0,3.0,2.0,6.0,0.2727272727272727,6.2,6.0,31.0,3.6,2.0,18.0,13.0,2.6
Stanton Central Montcalm,2,1.0,1.0,0.5,5.5,5.5,11.0,6.0,6.0,12.0,-1.0,-0.5,35,8.0,7.0,20.0,0.22857142857142856,6.2,8.0,93.0,5.133333333333334,5.0,77.0,16.0,1.0666666666666664,20.0,3.0,3.0,14.0,0.15,5.833333333333333,7.0,35.0,5.0,5.0,30.0,5.0,0.833333333333333,15.0,5.0,4.0,6.0,0.3333333333333333,6.444444444444445,8.0,58.0,5.222222222222222,5.0,47.0,11.0,1.2222222222222223
Stephenson,2,1.0,1.0,0.5,4.0,4.0,8.0,8.0,8.0,16.0,-8.0,-4.0,3,,,3.0,,,,0.0,,,0.0,0.0,,1.0,,,1.0,,,,0.0,,,0.0,0.0,,2.0,,,2.0,,,,0.0,,,0.0,0.0,
Sterling Heights,1,,1.0,,4.0,4.0,4.0,19.0,19.0,19.0,-15.0,-15.0,37,1.0,1.0,35.0,0.02702702702702703,5.5,5.5,11.0,8.5,8.5,17.0,-6.0,-3.0,20.0,1.0,,19.0,0.05,11.0,11.0,11.0,7.0,7.0,7.0,4.0,4.0,17.0,,1.0,16.0,,0.0,0.0,0.0,10.0,10.0,10.0,-10.0,-10.0
Sterling Heights Parkway Christian,6,4.0,2.0,0.6666666666666666,6.0,7.0,36.0,4.333333333333333,2.0,26.0,10.0,1.666666666666667,56,2.0,8.0,46.0,0.03571428571428571,2.6,2.0,26.0,9.2,10.0,92.0,-66.0,-6.6,34.0,,4.0,30.0,,1.5,1.5,6.0,11.5,11.5,46.0,-40.0,-10.0,22.0,2.0,4.0,16.0,0.09090909090909091,3.3333333333333335,2.0,20.0,7.666666666666667,8.0,46.0,-26.0,-4.333333333333334
Sterling Heights Stevenson,1,,1.0,,2.0,2.0,2.0,3.0,3.0,3.0,-1.0,-1.0,40,10.0,12.0,18.0,0.25,5.636363636363637,5.0,124.0,4.590909090909091,4.5,101.0,23.0,1.0454545454545459,15.0,5.0,4.0,6.0,0.3333333333333333,5.555555555555555,5.0,50.0,5.222222222222222,5.0,47.0,3.0,0.33333333333333304,25.0,5.0,8.0,12.0,0.2,5.6923076923076925,5.0,74.0,4.153846153846154,4.0,54.0,20.0,1.5384615384615383
Stevensville Lakeshore,7,7.0,,1.0,5.428571428571429,5.0,38.0,1.4285714285714286,1.0,10.0,28.0,4.0,35,20.0,13.0,2.0,0.5714285714285714,6.454545454545454,7.0,213.0,4.363636363636363,4.0,144.0,69.0,2.090909090909091,18.0,11.0,7.0,,0.6111111111111112,6.388888888888889,7.0,115.0,4.166666666666667,2.5,75.0,40.0,2.2222222222222223,17.0,9.0,6.0,2.0,0.5294117647058824,6.533333333333333,4.0,98.0,4.6,4.0,69.0,29.0,1.9333333333333336
Stockbridge,1,,1.0,,0.0,0.0,0.0,3.0,3.0,3.0,-3.0,-3.0,21,4.0,5.0,12.0,0.19047619047619047,5.0,4.0,45.0,4.666666666666667,2.0,42.0,3.0,0.33333333333333304,14.0,3.0,3.0,8.0,0.21428571428571427,5.333333333333333,5.5,32.0,4.666666666666667,4.0,28.0,4.0,0.6666666666666661,7.0,1.0,2.0,4.0,0.14285714285714285,4.333333333333333,4.0,13.0,4.666666666666667,2.0,14.0,-1.0,-0.3333333333333339
Sturgis,3,2.0,1.0,0.6666666666666666,6.0,5.0,18.0,3.6666666666666665,3.0,11.0,7.0,2.3333333333333335,16,1.0,2.0,13.0,0.0625,4.333333333333333,3.0,13.0,5.666666666666667,7.0,17.0,-4.0,-1.333333333333334,5.0,1.0,1.0,3.0,0.2,3.0,3.0,6.0,4.5,4.5,9.0,-3.0,-1.5,11.0,,1.0,10.0,,7.0,7.0,7.0,8.0,8.0,8.0,-1.0,-1.0
Suttons Bay,2,,2.0,,6.0,6.0,12.0,12.0,12.0,24.0,-12.0,-6.0,58,,14.0,44.0,,2.375,1.5,38.0,8.625,7.0,138.0,-100.0,-6.25,28.0,,8.0,20.0,,3.2,4.0,32.0,10.0,8.0,100.0,-68.0,-6.8,30.0,,6.0,24.0,,1.0,1.0,6.0,6.333333333333333,5.0,38.0,-32.0,-5.333333333333333
Swartz Creek,1,,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,24,3.0,2.0,19.0,0.125,6.666666666666667,6.0,40.0,6.5,6.5,39.0,1.0,0.16666666666666696,12.0,2.0,1.0,9.0,0.16666666666666666,6.666666666666667,7.0,20.0,5.0,6.0,15.0,5.0,1.666666666666667,12.0,1.0,1.0,10.0,0.08333333333333333,6.666666666666667,5.0,20.0,8.0,10.0,24.0,-4.0,-1.333333333333333
Tawas,1,,1.0,,9.0,9.0,9.0,11.0,11.0,11.0,-2.0,-2.0,22,,6.0,16.0,,1.6666666666666667,1.5,10.0,10.166666666666666,9.5,61.0,-51.0,-8.5,15.0,,4.0,11.0,,2.0,2.5,8.0,13.0,14.0,52.0,-44.0,-11.0,7.0,,2.0,5.0,,1.0,1.0,2.0,4.5,4.5,9.0,-7.0,-3.5
Taylor Kennedy,2,1.0,1.0,0.5,5.0,5.0,10.0,5.0,5.0,10.0,0.0,0.0,14,4.0,5.0,5.0,0.2857142857142857,5.0,2.0,45.0,4.0,4.0,36.0,9.0,1.0,5.0,1.0,1.0,3.0,0.2,7.5,7.5,15.0,1.5,1.5,3.0,12.0,6.0,9.0,3.0,4.0,2.0,0.3333333333333333,4.285714285714286,2.0,30.0,4.714285714285714,4.0,33.0,-3.0,-0.4285714285714288
Taylor Preparatory,2,1.0,1.0,0.5,4.0,4.0,8.0,5.5,5.5,11.0,-3.0,-1.5,20,18.0,2.0,,0.9,9.5,11.0,190.0,2.25,1.5,45.0,145.0,7.25,9.0,9.0,,,1.0,9.444444444444445,11.0,85.0,1.3333333333333333,1.0,12.0,73.0,8.11111111111111,11.0,9.0,2.0,,0.8181818181818182,9.545454545454545,11.0,105.0,3.0,2.0,33.0,72.0,6.545454545454545
Taylor Trillium,1,,1.0,,0.0,0.0,0.0,8.0,8.0,8.0,-8.0,-8.0,23,12.0,3.0,8.0,0.5217391304347826,8.866666666666667,9.0,133.0,5.533333333333333,5.0,83.0,50.0,3.333333333333334,12.0,7.0,,5.0,0.5833333333333334,7.571428571428571,8.0,53.0,3.0,3.0,21.0,32.0,4.571428571428571,11.0,5.0,3.0,3.0,0.45454545454545453,10.0,11.0,80.0,7.75,8.0,62.0,18.0,2.25
Taylor Truman,1,,1.0,,3.0,3.0,3.0,10.0,10.0,10.0,-7.0,-7.0,22,1.0,16.0,5.0,0.045454545454545456,1.7647058823529411,2.0,30.0,9.411764705882353,10.0,160.0,-130.0,-7.647058823529412,7.0,,6.0,1.0,,1.3333333333333333,1.0,8.0,7.333333333333333,8.0,44.0,-36.0,-6.0,15.0,1.0,10.0,4.0,0.06666666666666667,2.0,2.0,22.0,10.545454545454545,11.0,116.0,-94.0,-8.545454545454545
Tecumseh,6,5.0,1.0,0.8333333333333334,4.333333333333333,5.0,26.0,1.1666666666666667,1.0,7.0,19.0,3.166666666666666,36,19.0,7.0,10.0,0.5277777777777778,7.653846153846154,8.0,199.0,3.5384615384615383,3.5,92.0,107.0,4.115384615384616,22.0,10.0,6.0,6.0,0.45454545454545453,6.875,5.5,110.0,3.5625,4.0,57.0,53.0,3.3125,14.0,9.0,1.0,4.0,0.6428571428571429,8.9,10.5,89.0,3.5,3.0,35.0,54.0,5.4
Tekonsha,4,2.0,2.0,0.5,8.5,8.5,34.0,8.0,8.0,32.0,2.0,0.5,36,,2.0,34.0,,2.0,2.0,4.0,17.0,17.0,34.0,-30.0,-15.0,18.0,,2.0,16.0,,2.0,2.0,4.0,17.0,17.0,34.0,-30.0,-15.0,18.0,,,18.0,,,,0.0,,,0.0,0.0,
Temperance Bedford,2,1.0,1.0,0.5,3.0,3.0,6.0,4.5,4.5,9.0,-3.0,-1.5,44,1.0,4.0,39.0,0.022727272727272728,3.6,2.0,18.0,5.0,5.0,25.0,-7.0,-1.4,28.0,1.0,2.0,25.0,0.03571428571428571,5.0,2.0,15.0,4.0,3.0,12.0,3.0,1.0,16.0,,2.0,14.0,,1.5,1.5,3.0,6.5,6.5,13.0,-10.0,-5.0
Three Oaks River Valley,1,,1.0,,0.0,0.0,0.0,4.0,4.0,4.0,-4.0,-4.0,19,,2.0,17.0,,1.5,1.5,3.0,3.0,3.0,6.0,-3.0,-1.5,12.0,,2.0,10.0,,1.5,1.5,3.0,3.0,3.0,6.0,-3.0,-1.5,7.0,,,7.0,,,,0.0,,,0.0,0.0,
Three Rivers,1,,1.0,,2.0,2.0,2.0,12.0,12.0,12.0,-10.0,-10.0,25,2.0,4.0,19.0,0.08,4.166666666666667,3.5,25.0,8.166666666666666,5.5,49.0,-24.0,-3.999999999999999,11.0,1.0,3.0,7.0,0.09090909090909091,1.75,1.0,7.0,9.5,10.0,38.0,-31.0,-7.75,14.0,1.0,1.0,12.0,0.07142857142857142,9.0,9.0,18.0,5.5,5.5,11.0,7.0,3.5
Traverse City Central,3,2.0,1.0,0.6666666666666666,4.0,3.0,12.0,1.6666666666666667,0.0,5.0,7.0,2.333333333333333,35,5.0,4.0,26.0,0.14285714285714285,6.777777777777778,8.0,61.0,4.222222222222222,4.0,38.0,23.0,2.5555555555555554,19.0,3.0,1.0,15.0,0.15789473684210525,6.5,6.5,26.0,1.25,0.0,5.0,21.0,5.25,16.0,2.0,3.0,11.0,0.125,7.0,8.0,35.0,6.6,6.0,33.0,2.0,0.40000000000000036
Traverse City Christian,2,,2.0,,3.0,3.0,6.0,9.0,9.0,18.0,-12.0,-6.0,64,16.0,12.0,36.0,0.25,6.142857142857143,6.0,172.0,4.928571428571429,4.0,138.0,34.0,1.2142857142857144,28.0,2.0,6.0,20.0,0.07142857142857142,3.75,3.0,30.0,6.0,6.5,48.0,-18.0,-2.25,36.0,14.0,6.0,16.0,0.3888888888888889,7.1,6.5,142.0,4.5,2.0,90.0,52.0,2.5999999999999996
Traverse City St Francis,4,3.0,1.0,0.75,9.0,9.0,36.0,2.25,0.5,9.0,27.0,6.75,37,10.0,,27.0,0.2702702702702703,7.7,6.5,77.0,1.6,2.0,16.0,61.0,6.1,21.0,6.0,,15.0,0.2857142857142857,6.5,5.5,39.0,1.6666666666666667,2.0,10.0,29.0,4.833333333333333,16.0,4.0,,12.0,0.25,9.5,9.0,38.0,1.5,1.0,6.0,32.0,8.0
Traverse City West,2,1.0,1.0,0.5,5.0,5.0,10.0,1.5,1.5,3.0,7.0,3.5,35,3.0,,32.0,0.08571428571428572,8.666666666666666,8.0,26.0,2.0,3.0,6.0,20.0,6.666666666666666,25.0,3.0,,22.0,0.12,8.666666666666666,8.0,26.0,2.0,3.0,6.0,20.0,6.666666666666666,10.0,,,10.0,,,,0.0,,,0.0,0.0,
Trenton,2,1.0,1.0,0.5,1.5,1.5,3.0,2.0,2.0,4.0,-1.0,-0.5,43,13.0,10.0,20.0,0.3023255813953488,6.0,6.0,138.0,4.565217391304348,4.0,105.0,33.0,1.4347826086956523,28.0,8.0,3.0,17.0,0.2857142857142857,8.454545454545455,9.0,93.0,4.363636363636363,3.0,48.0,45.0,4.090909090909092,15.0,5.0,7.0,3.0,0.3333333333333333,3.75,2.0,45.0,4.75,4.5,57.0,-12.0,-1.0
Troy,3,2.0,1.0,0.6666666666666666,5.333333333333333,6.0,16.0,3.3333333333333335,3.0,10.0,6.0,1.9999999999999996,37,4.0,1.0,32.0,0.10810810810810811,4.8,4.0,24.0,2.0,1.0,10.0,14.0,2.8,18.0,2.0,1.0,15.0,0.1111111111111111,4.0,4.0,12.0,3.0,2.0,9.0,3.0,1.0,19.0,2.0,,17.0,0.10526315789473684,6.0,6.0,12.0,0.5,0.5,1.0,11.0,5.5
Troy Athens,1,,1.0,,3.0,3.0,3.0,9.0,9.0,9.0,-6.0,-6.0,24,,,24.0,,,,0.0,,,0.0,0.0,,14.0,,,14.0,,,,0.0,,,0.0,0.0,,10.0,,,10.0,,,,0.0,,,0.0,0.0,
Ubly,4,3.0,1.0,0.75,7.75,6.5,31.0,4.0,3.5,16.0,15.0,3.75,25,3.0,8.0,14.0,0.12,3.090909090909091,3.0,34.0,5.636363636363637,6.0,62.0,-28.0,-2.545454545454546,16.0,2.0,5.0,9.0,0.125,1.8571428571428572,1.0,13.0,5.571428571428571,6.0,39.0,-26.0,-3.714285714285714,9.0,1.0,3.0,5.0,0.1111111111111111,5.25,4.5,21.0,5.75,6.0,23.0,-2.0,-0.5
Union City,3,2.0,1.0,0.6666666666666666,3.6666666666666665,3.0,11.0,4.333333333333333,2.0,13.0,-2.0,-0.6666666666666665,20,2.0,3.0,15.0,0.1,4.2,2.0,21.0,7.6,12.0,38.0,-17.0,-3.3999999999999995,11.0,,,11.0,,,,0.0,,,0.0,0.0,,9.0,2.0,3.0,4.0,0.2222222222222222,4.2,2.0,21.0,7.6,12.0,38.0,-17.0,-3.3999999999999995
Unionville-Sebewaing,7,6.0,1.0,0.8571428571428571,6.857142857142857,7.0,48.0,2.5714285714285716,2.0,18.0,30.0,4.285714285714285,29,12.0,9.0,8.0,0.41379310344827586,4.363636363636363,3.5,96.0,4.409090909090909,2.5,97.0,-1.0,-0.04545454545454586,12.0,5.0,5.0,2.0,0.4166666666666667,4.2727272727272725,4.0,47.0,5.0,4.0,55.0,-8.0,-0.7272727272727275,17.0,7.0,4.0,6.0,0.4117647058823529,4.454545454545454,3.0,49.0,3.8181818181818183,1.0,42.0,7.0,0.6363636363636358
Utica,1,,1.0,,0.0,0.0,0.0,2.0,2.0,2.0,-2.0,-2.0,40,6.0,11.0,23.0,0.15,4.235294117647059,3.0,72.0,7.588235294117647,8.0,129.0,-57.0,-3.352941176470588,25.0,5.0,7.0,13.0,0.2,4.666666666666667,3.5,56.0,6.666666666666667,6.5,80.0,-24.0,-2.0,15.0,1.0,4.0,10.0,0.06666666666666667,3.2,1.0,16.0,9.8,11.0,49.0,-33.0,-6.6000000000000005
Utica Eisenhower,4,3.0,1.0,0.75,5.5,5.0,22.0,2.0,1.0,8.0,14.0,3.5,33,15.0,13.0,5.0,0.45454545454545453,6.071428571428571,6.0,170.0,4.035714285714286,4.0,113.0,57.0,2.0357142857142856,15.0,9.0,5.0,1.0,0.6,6.142857142857143,6.5,86.0,4.071428571428571,4.0,57.0,29.0,2.071428571428572,18.0,6.0,8.0,4.0,0.3333333333333333,6.0,4.5,84.0,4.0,3.5,56.0,28.0,2.0
Utica Ford,1,,1.0,,0.0,0.0,0.0,2.0,2.0,2.0,-2.0,-2.0,40,16.0,15.0,9.0,0.4,4.645161290322581,4.0,144.0,4.967741935483871,4.0,154.0,-10.0,-0.32258064516129004,16.0,7.0,6.0,3.0,0.4375,4.846153846153846,4.0,63.0,4.538461538461538,5.0,59.0,4.0,0.3076923076923075,24.0,9.0,9.0,6.0,0.375,4.5,3.5,81.0,5.277777777777778,4.0,95.0,-14.0,-0.7777777777777777
Vandercook Lake,1,,1.0,,6.0,6.0,6.0,8.0,8.0,8.0,-2.0,-2.0,24,2.0,2.0,20.0,0.08333333333333333,3.25,3.0,13.0,5.5,5.0,22.0,-9.0,-2.25,10.0,2.0,1.0,7.0,0.2,4.0,5.0,12.0,4.666666666666667,4.0,14.0,-2.0,-0.666666666666667,14.0,,1.0,13.0,,1.0,1.0,1.0,8.0,8.0,8.0,-7.0,-7.0
Vassar,3,2.0,1.0,0.6666666666666666,6.333333333333333,8.0,19.0,5.666666666666667,6.0,17.0,2.0,0.6666666666666661,35,9.0,3.0,23.0,0.2571428571428571,6.166666666666667,5.5,74.0,3.5833333333333335,2.5,43.0,31.0,2.5833333333333335,21.0,7.0,1.0,13.0,0.3333333333333333,7.5,8.0,60.0,3.75,1.5,30.0,30.0,3.75,14.0,2.0,2.0,10.0,0.14285714285714285,3.5,4.0,14.0,3.25,3.0,13.0,1.0,0.25
Vermontville Maple Valley,1,,1.0,,4.0,4.0,4.0,7.0,7.0,7.0,-3.0,-3.0,22,3.0,1.0,18.0,0.13636363636363635,9.75,9.5,39.0,3.0,2.5,12.0,27.0,6.75,13.0,3.0,1.0,9.0,0.23076923076923078,9.75,9.5,39.0,3.0,2.5,12.0,27.0,6.75,9.0,,,9.0,,,,0.0,,,0.0,0.0,
Vestaburg,1,,1.0,,2.0,2.0,2.0,8.0,8.0,8.0,-6.0,-6.0,22,4.0,,18.0,0.18181818181818182,9.5,7.5,38.0,2.5,2.0,10.0,28.0,7.0,9.0,2.0,,7.0,0.2222222222222222,7.5,7.5,15.0,3.5,3.5,7.0,8.0,4.0,13.0,2.0,,11.0,0.15384615384615385,11.5,11.5,23.0,1.5,1.5,3.0,20.0,10.0
Wakefield-Marenisco,6,4.0,2.0,0.6666666666666666,10.333333333333334,10.0,62.0,6.333333333333333,3.0,38.0,24.0,4.000000000000001,14,,,14.0,,,,0.0,,,0.0,0.0,,4.0,,,4.0,,,,0.0,,,0.0,0.0,,10.0,,,10.0,,,,0.0,,,0.0,0.0,
Waldron,1,,1.0,,2.0,2.0,2.0,8.0,8.0,8.0,-6.0,-6.0,14,,,14.0,,,,0.0,,,0.0,0.0,,8.0,,,8.0,,,,0.0,,,0.0,0.0,,6.0,,,6.0,,,,0.0,,,0.0,0.0,
Walled Lake Central,1,,1.0,,0.0,0.0,0.0,3.0,3.0,3.0,-3.0,-3.0,38,,12.0,26.0,,3.75,4.0,45.0,8.666666666666666,8.0,104.0,-59.0,-4.916666666666666,17.0,,5.0,12.0,,2.4,2.0,12.0,7.4,8.0,37.0,-25.0,-5.0,21.0,,7.0,14.0,,4.714285714285714,4.0,33.0,9.571428571428571,9.0,67.0,-34.0,-4.857142857142857
Walled Lake Northern,1,,1.0,,2.0,2.0,2.0,3.0,3.0,3.0,-1.0,-1.0,41,6.0,3.0,32.0,0.14634146341463414,6.222222222222222,5.0,56.0,5.444444444444445,3.0,49.0,7.0,0.7777777777777777,21.0,3.0,1.0,17.0,0.14285714285714285,6.25,6.0,25.0,3.25,3.0,13.0,12.0,3.0,20.0,3.0,2.0,15.0,0.15,6.2,5.0,31.0,7.2,8.0,36.0,-5.0,-1.0
Walled Lake Western,1,,1.0,,0.0,0.0,0.0,2.0,2.0,2.0,-2.0,-2.0,33,3.0,2.0,28.0,0.09090909090909091,5.2,2.0,26.0,4.2,3.0,21.0,5.0,1.0,16.0,1.0,,15.0,0.0625,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,17.0,2.0,2.0,13.0,0.11764705882352941,6.0,5.0,24.0,5.0,4.0,20.0,4.0,1.0
Warren Cousino,1,,1.0,,1.0,1.0,1.0,9.0,9.0,9.0,-8.0,-8.0,42,6.0,20.0,16.0,0.14285714285714285,4.0,3.5,104.0,7.076923076923077,6.0,184.0,-80.0,-3.0769230769230766,19.0,2.0,10.0,7.0,0.10526315789473684,2.4166666666666665,1.5,29.0,9.416666666666666,11.5,113.0,-84.0,-7.0,23.0,4.0,10.0,9.0,0.17391304347826086,5.357142857142857,4.5,75.0,5.071428571428571,5.5,71.0,4.0,0.2857142857142856
Warren DeLaSalle,4,3.0,1.0,0.75,6.75,6.5,27.0,1.5,1.5,6.0,21.0,5.25,43,18.0,12.0,13.0,0.4186046511627907,5.8,5.0,174.0,3.3,2.5,99.0,75.0,2.5,19.0,6.0,8.0,5.0,0.3157894736842105,4.785714285714286,4.0,67.0,3.9285714285714284,2.0,55.0,12.0,0.8571428571428572,24.0,12.0,4.0,8.0,0.5,6.6875,5.5,107.0,2.75,3.0,44.0,63.0,3.9375
Warren Fitzgerald,1,,1.0,,2.0,2.0,2.0,5.0,5.0,5.0,-3.0,-3.0,27,2.0,3.0,22.0,0.07407407407407407,7.6,5.0,38.0,8.6,9.0,43.0,-5.0,-1.0,15.0,,2.0,13.0,,0.5,0.5,1.0,9.5,9.5,19.0,-18.0,-9.0,12.0,2.0,1.0,9.0,0.16666666666666666,12.333333333333334,11.0,37.0,8.0,8.0,24.0,13.0,4.333333333333334
Warren Lincoln,1,,1.0,,0.0,0.0,0.0,12.0,12.0,12.0,-12.0,-12.0,27,,6.0,21.0,,1.5,1.0,9.0,12.833333333333334,13.0,77.0,-68.0,-11.333333333333334,12.0,,3.0,9.0,,1.6666666666666667,1.0,5.0,17.333333333333332,16.0,52.0,-47.0,-15.666666666666666,15.0,,3.0,12.0,,1.3333333333333333,1.0,4.0,8.333333333333334,10.0,25.0,-21.0,-7.000000000000001
Warren Mott,1,,1.0,,8.0,8.0,8.0,11.0,11.0,11.0,-3.0,-3.0,29,1.0,4.0,24.0,0.034482758620689655,3.2,3.0,16.0,5.2,5.0,26.0,-10.0,-2.0,11.0,1.0,1.0,9.0,0.09090909090909091,2.5,2.5,5.0,4.5,4.5,9.0,-4.0,-2.0,18.0,,3.0,15.0,,3.6666666666666665,4.0,11.0,5.666666666666667,5.0,17.0,-6.0,-2.0000000000000004
Warren Woods Tower,2,1.0,1.0,0.5,10.5,10.5,21.0,8.5,8.5,17.0,4.0,2.0,30,2.0,6.0,22.0,0.06666666666666667,2.7777777777777777,2.0,25.0,8.0,5.0,72.0,-47.0,-5.222222222222222,16.0,2.0,6.0,8.0,0.125,2.0,2.0,16.0,7.875,4.5,63.0,-47.0,-5.875,14.0,,,14.0,,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0
Waterford Kettering,2,1.0,1.0,0.5,2.0,2.0,4.0,5.5,5.5,11.0,-7.0,-3.5,44,10.0,24.0,10.0,0.22727272727272727,4.885714285714286,4.0,171.0,7.3428571428571425,7.0,257.0,-86.0,-2.4571428571428564,23.0,7.0,12.0,4.0,0.30434782608695654,5.65,4.0,113.0,8.2,8.5,164.0,-51.0,-2.549999999999999,21.0,3.0,12.0,6.0,0.14285714285714285,3.8666666666666667,3.0,58.0,6.2,7.0,93.0,-35.0,-2.3333333333333335
Waterford Mott,5,4.0,1.0,0.8,6.8,8.0,34.0,4.6,5.0,23.0,11.0,2.2,42,4.0,5.0,33.0,0.09523809523809523,5.222222222222222,3.0,47.0,4.888888888888889,5.0,44.0,3.0,0.33333333333333304,19.0,3.0,,16.0,0.15789473684210525,9.333333333333334,7.0,28.0,3.6666666666666665,3.0,11.0,17.0,5.666666666666668,23.0,1.0,5.0,17.0,0.043478260869565216,3.1666666666666665,2.0,19.0,5.5,5.5,33.0,-14.0,-2.3333333333333335
