field,foul,fop,home_plate,foul_ft,fop_ft,foul_pct
. Rogers City,"[(-83.8041977, 45.41751360000001, 0.0), (-83.8030833, 45.4177838, 0.0), (-83.8031114, 45.4178365, 0.0), (-83.8042943, 45.4176021, 0.0), (-83.8043627, 45.4175277, 0.0), (-83.8039, 45.4167435, 0.0), (-83.8038531, 45.41672939999999, 0.0), (-83.8038115, 45.4167341, 0.0), (-83.8041977, 45.41751360000001, 0.0)]","[(-83.8041977, 45.41751360000001, 0.0), (-83.8038115, 45.4167341, 0.0), (-83.8037699, 45.41674400000001, 0.0), (-83.8037096, 45.4167619, 0.0), (-83.8036211, 45.41679480000001, 0.0), (-83.80355, 45.4168212, 0.0), (-83.8034802, 45.41685509999999, 0.0), (-83.8034051, 45.41690029999999, 0.0), (-83.8033046, 45.41696810000001, 0.0), (-83.8032791, 45.4169916, 0.0), (-83.8032268, 45.4170368, 0.0), (-83.8031919, 45.4170744, 0.0), (-83.8031597, 45.4171121, 0.0), (-83.8031275, 45.4171629, 0.0), (-83.803102, 45.4172034, 0.0), (-83.8030739, 45.4172589, 0.0), (-83.8030444, 45.4173305, 0.0), (-83.8030296, 45.41738509999999, 0.0), (-83.8030162, 45.41744249999999, 0.0), (-83.8030135, 45.41749329999999, 0.0), (-83.8030149, 45.4175404, 0.0), (-83.8030202, 45.41759499999999, 0.0), (-83.8030336, 45.4176553, 0.0), (-83.8030457, 45.4176929, 0.0), (-83.8030833, 45.4177838, 0.0), (-83.8041977, 45.41751360000001, 0.0)]","-83.8041977,45.41751360000001,0",18534.92547420601,71875.3968815367,20.500895242111373
. Standish-Sterling,"[(-83.9548964, 44.0156178, 0.0), (-83.9548911, 44.0164819, 0.0), (-83.9549957, 44.0164511, 0.0), (-83.9550895, 44.0158686, 0.0), (-83.9550934, 44.01556, 0.0), (-83.9549807, 44.0154799, 0.0), (-83.954624, 44.0154905, 0.0), (-83.9545019, 44.0154915, 0.0), (-83.9537469, 44.0155638, 0.0), (-83.9537187, 44.015612, 0.0), (-83.9537107, 44.0156304, 0.0), (-83.9548964, 44.0156178, 0.0)]","[(-83.9548964, 44.0156178, 0.0), (-83.9537107, 44.0156304, 0.0), (-83.9536832, 44.0156852, 0.0), (-83.9536618, 44.0157681, 0.0), (-83.9536537, 44.0158164, 0.0), (-83.9536483, 44.0158761, 0.0), (-83.9536524, 44.0159292, 0.0), (-83.9536564, 44.0159697, 0.0), (-83.9536671, 44.016016, 0.0), (-83.9536832, 44.0160719, 0.0), (-83.9537047, 44.0161288, 0.0), (-83.9537369, 44.0161761, 0.0), (-83.953761, 44.0162166, 0.0), (-83.9537985, 44.0162629, 0.0), (-83.9538361, 44.0163044, 0.0), (-83.9538777, 44.0163439, 0.0), (-83.9539501, 44.0163892, 0.0), (-83.9540386, 44.0164259, 0.0), (-83.9541124, 44.016451, 0.0), (-83.9541915, 44.0164789, 0.0), (-83.954288, 44.0165011, 0.0), (-83.9544315, 44.0165185, 0.0), (-83.954504, 44.0165214, 0.0), (-83.9545965, 44.0165214, 0.0), (-83.9546515, 44.0165194, 0.0), (-83.9547279, 44.0165098, 0.0), (-83.9548124, 44.0164934, 0.0), (-83.9548911, 44.0164819, 0.0), (-83.9548964, 44.0156178, 0.0)]","-83.9548964,44.0156178,0",27613.119759138834,95494.59827167215,22.430047604511614
. New Lothrop,"[(-83.9746703, 43.122242, 0.0), (-83.9746584, 43.1230943, 0.0), (-83.9746973, 43.1230953, 0.0), (-83.9748784, 43.1230356, 0.0), (-83.9748851, 43.1221918, 0.0), (-83.9747456, 43.122089, 0.0), (-83.9743983, 43.1220792, 0.0), (-83.9735869, 43.1220792, 0.0), (-83.9735038, 43.1222359, 0.0), (-83.9746703, 43.122242, 0.0)]","[(-83.9746703, 43.122242, 0.0), (-83.9735038, 43.1222359, 0.0), (-83.9735038, 43.1224955, 0.0), (-83.9735051, 43.1227334, 0.0), (-83.9735494, 43.1227931, 0.0), (-83.9736178, 43.1228665, 0.0), (-83.9736553, 43.1229047, 0.0), (-83.9736996, 43.1229448, 0.0), (-83.9737706, 43.1229908, 0.0), (-83.9738444, 43.1230319, 0.0), (-83.9739611, 43.1230789, 0.0), (-83.9746584, 43.1230943, 0.0), (-83.9746703, 43.122242, 0.0)]","-83.9746703,43.122242,0",37413.5597848138,89468.33618443857,29.48691734073735
. Rochester Hills Lutheran Northwest,"[(-83.1544493, 42.6409811, 0.0), (-83.1555584, 42.6409988, 0.0), (-83.1555611, 42.6409081, 0.0), (-83.1546223, 42.6408972, 0.0), (-83.1543836, 42.6409041, 0.0), (-83.1543353, 42.6409436, 0.0), (-83.1543152, 42.6417486, 0.0), (-83.154456, 42.641721, 0.0), (-83.1544493, 42.6409811, 0.0)]","[(-83.1544493, 42.6409811, 0.0), (-83.154456, 42.641721, 0.0), (-83.154857, 42.6417189, 0.0), (-83.1549402, 42.641708, 0.0), (-83.1550823, 42.6416794, 0.0), (-83.155195, 42.6416528, 0.0), (-83.1552969, 42.6416143, 0.0), (-83.1553827, 42.641562, 0.0), (-83.1554364, 42.6415087, 0.0), (-83.1554753, 42.6414525, 0.0), (-83.1555034, 42.6413766, 0.0), (-83.1555356, 42.6413095, 0.0), (-83.1555464, 42.6411852, 0.0), (-83.1555584, 42.6409988, 0.0), (-83.1544493, 42.6409811, 0.0)]","-83.1544493,42.6409811,0",19787.40549652018,71052.62656065029,21.782693211806567
. Bridgman,"[(-86.5447454, 41.9367931, 0.0), (-86.5439259, 41.9361407, 0.0), (-86.5439635, 41.9361986, 0.0), (-86.5441325, 41.936429, 0.0), (-86.5443041, 41.9366704, 0.0), (-86.544681, 41.9369627, 0.0), (-86.5447883, 41.9369647, 0.0), (-86.5456385, 41.9363292, 0.0), (-86.5456318, 41.9362853, 0.0), (-86.5456104, 41.9362006, 0.0), (-86.5447454, 41.9367931, 0.0)]","[(-86.5447454, 41.9367931, 0.0), (-86.5456104, 41.9362006, 0.0), (-86.5455754, 41.9361415, 0.0), (-86.5455513, 41.9361096, 0.0), (-86.545511, 41.9360607, 0.0), (-86.5454668, 41.9360118, 0.0), (-86.5454212, 41.9359779, 0.0), (-86.5453689, 41.935942, 0.0), (-86.5453085, 41.9359091, 0.0), (-86.5452535, 41.9358881, 0.0), (-86.5451623, 41.9358831, 0.0), (-86.5450524, 41.9358751, 0.0), (-86.5449102, 41.9358662, 0.0), (-86.5447332, 41.9358632, 0.0), (-86.5446031, 41.9358632, 0.0), (-86.5443563, 41.9358751, 0.0), (-86.5442812, 41.9358831, 0.0), (-86.5442263, 41.9358911, 0.0), (-86.5441753, 41.935916, 0.0), (-86.5441176, 41.935941, 0.0), (-86.5440653, 41.9359749, 0.0), (-86.5440224, 41.9360098, 0.0), (-86.5439822, 41.9360447, 0.0), (-86.54395, 41.9360747, 0.0), (-86.5439299, 41.9361166, 0.0), (-86.5439259, 41.9361407, 0.0), (-86.5447454, 41.9367931, 0.0)]","-86.5447454,41.9367931,0",29299.12396411093,94095.28709961646,23.744287696287408
. Indian River Inland Lakes,"[(-84.6358958, 45.3838713, 0.0), (-84.6346834, 45.3839494, 0.0), (-84.634725, 45.38401069999999, 0.0), (-84.6358274, 45.3839523, 0.0), (-84.6358475, 45.383956, 0.0), (-84.6360031, 45.3839824, 0.0), (-84.6360594, 45.3839297, 0.0), (-84.6359897, 45.3838251, 0.0), (-84.635822, 45.38303010000001, 0.0), (-84.6357858, 45.3830263, 0.0), (-84.6358958, 45.3838713, 0.0)]","[(-84.6358958, 45.3838713, 0.0), (-84.6357858, 45.3830263, 0.0), (-84.6356327, 45.38301970000001, 0.0), (-84.6355375, 45.3830245, 0.0), (-84.6354611, 45.3830329, 0.0), (-84.6353819, 45.3830499, 0.0), (-84.635284, 45.38307060000001, 0.0), (-84.6352036, 45.3830951, 0.0), (-84.6351191, 45.3831271, 0.0), (-84.6350373, 45.38316949999999, 0.0), (-84.6349179, 45.3832373, 0.0), (-84.6348468, 45.3833061, 0.0), (-84.6347959, 45.3833532, 0.0), (-84.6347597, 45.3833918, 0.0), (-84.6347167, 45.3834634, 0.0), (-84.6346846, 45.3835199, 0.0), (-84.6346564, 45.3835934, 0.0), (-84.6346443, 45.3836565, 0.0), (-84.6346349, 45.3837422, 0.0), (-84.6346416, 45.3838185, 0.0), (-84.6346537, 45.3838769, 0.0), (-84.6346685, 45.3839268, 0.0), (-84.6346834, 45.3839494, 0.0), (-84.6358958, 45.3838713, 0.0)]","-84.6358958,45.3838713,0",14836.164343000353,85638.11734406523,14.766131286420798
. Breckenridge,"[(-84.4724901, 43.413141, 0.0), (-84.4724941, 43.4123032, 0.0), (-84.4723761, 43.4123032, 0.0), (-84.4723547, 43.4130757, 0.0), (-84.4723493, 43.4131644, 0.0), (-84.4723265, 43.4132151, 0.0), (-84.4723788, 43.4132579, 0.0), (-84.4724593, 43.4132394, 0.0), (-84.4736166, 43.4132365, 0.0), (-84.4736327, 43.4131995, 0.0), (-84.4736448, 43.4131439, 0.0), (-84.4724901, 43.413141, 0.0)]","[(-84.4724901, 43.413141, 0.0), (-84.4736448, 43.4131439, 0.0), (-84.4736528, 43.4131069, 0.0), (-84.4736569, 43.4130533, 0.0), (-84.4736542, 43.4129949, 0.0), (-84.4736408, 43.4129179, 0.0), (-84.473622, 43.4128536, 0.0), (-84.4735871, 43.4127689, 0.0), (-84.4735536, 43.4126734, 0.0), (-84.4735214, 43.4125994, 0.0), (-84.4734798, 43.4125351, 0.0), (-84.4734396, 43.4124883, 0.0), (-84.4734249, 43.4124922, 0.0), (-84.4733685, 43.4124503, 0.0), (-84.4733149, 43.4124152, 0.0), (-84.4732478, 43.4123841, 0.0), (-84.4731593, 43.4123587, 0.0), (-84.4730547, 43.4123392, 0.0), (-84.4729675, 43.4123256, 0.0), (-84.4728133, 43.4123139, 0.0), (-84.4727288, 43.4123071, 0.0), (-84.4726175, 43.4123022, 0.0), (-84.4724941, 43.4123032, 0.0), (-84.4724901, 43.413141, 0.0)]","-84.4724901,43.413141,0",22445.345278231176,82497.39483544062,21.388182978564164
. Essexville Garber,"[(-83.8341762, 43.6056341, 0.0), (-83.8341306, 43.6047543, 0.0), (-83.8341118, 43.6047562, 0.0), (-83.833967, 43.6052806, 0.0), (-83.8339992, 43.6056972, 0.0), (-83.8341092, 43.6057691, 0.0), (-83.8343264, 43.6057565, 0.0), (-83.8344927, 43.6057536, 0.0), (-83.8346671, 43.6057642, 0.0), (-83.8353819, 43.6056157, 0.0), (-83.8353872, 43.6056021, 0.0), (-83.8341762, 43.6056341, 0.0)]","[(-83.8341762, 43.6056341, 0.0), (-83.8354046, 43.6056037, 0.0), (-83.83541, 43.6055532, 0.0), (-83.8354153, 43.6054949, 0.0), (-83.8354073, 43.6054211, 0.0), (-83.8353912, 43.6053298, 0.0), (-83.8353697, 43.6052618, 0.0), (-83.8353107, 43.6051667, 0.0), (-83.8352785, 43.6051142, 0.0), (-83.835241, 43.6050696, 0.0), (-83.8351954, 43.605021, 0.0), (-83.8351471, 43.6049851, 0.0), (-83.8351015, 43.6049462, 0.0), (-83.8350613, 43.604921, 0.0), (-83.8350023, 43.6048899, 0.0), (-83.8349594, 43.6048666, 0.0), (-83.8349084, 43.6048375, 0.0), (-83.8348333, 43.6048122, 0.0), (-83.8347796, 43.6047928, 0.0), (-83.8346911, 43.6047734, 0.0), (-83.8346241, 43.6047578, 0.0), (-83.8345356, 43.6047462, 0.0), (-83.8344336, 43.6047326, 0.0), (-83.8343666, 43.6047326, 0.0), (-83.8342593, 43.6047365, 0.0), (-83.8341842, 43.6047462, 0.0), (-83.8341306, 43.6047543, 0.0), (-83.8341762, 43.6056341, 0.0)]","-83.8341762,43.6056341,0",25204.308495758098,91284.19933622329,21.636733927532006
. Watervliet,"[(-86.2497962, 42.1861372, 0.0), (-86.2501248, 42.186966, 0.0), (-86.2501462, 42.186956, 0.0), (-86.2500872, 42.186328, 0.0), (-86.249996, 42.1860498, 0.0), (-86.2498458, 42.1859603, 0.0), (-86.2495722, 42.186012, 0.0), (-86.2494328, 42.1860378, 0.0), (-86.2486603, 42.1863479, 0.0), (-86.248671, 42.1863996, 0.0), (-86.2497962, 42.1861372, 0.0)]","[(-86.2497962, 42.1861372, 0.0), (-86.248671, 42.1863996, 0.0), (-86.2486978, 42.1865109, 0.0), (-86.2487273, 42.1866162, 0.0), (-86.2487407, 42.186653, 0.0), (-86.2487783, 42.1867046, 0.0), (-86.2488614, 42.1867861, 0.0), (-86.248954, 42.1868656, 0.0), (-86.2490331, 42.1869272, 0.0), (-86.2491471, 42.1869988, 0.0), (-86.2492906, 42.1870286, 0.0), (-86.24941, 42.1870564, 0.0), (-86.2495199, 42.1870763, 0.0), (-86.2495937, 42.1870872, 0.0), (-86.2496393, 42.1870892, 0.0), (-86.2496929, 42.1870902, 0.0), (-86.2497157, 42.1870862, 0.0), (-86.2501248, 42.186966, 0.0), (-86.2497962, 42.1861372, 0.0)]","-86.24979620000001,42.1861372,0",29976.727597505032,90757.15620915357,24.82876111689516
. Bad Axe,"[(-83.0174535, 43.8055552, 0.0), (-83.0174924, 43.8064079, 0.0), (-83.0176842, 43.8064031, 0.0), (-83.0176775, 43.8060914, 0.0), (-83.0176882, 43.8058843, 0.0), (-83.0176922, 43.8057101, 0.0), (-83.0176815, 43.8055813, 0.0), (-83.0176775, 43.8055271, 0.0), (-83.017664, 43.8054904, 0.0), (-83.0176506, 43.8054613, 0.0), (-83.0176211, 43.8054323, 0.0), (-83.0175769, 43.8054071, 0.0), (-83.0175259, 43.8053975, 0.0), (-83.0174723, 43.8053887, 0.0), (-83.0173945, 43.8053907, 0.0), (-83.0172014, 43.8053839, 0.0), (-83.0166904, 43.8053926, 0.0), (-83.0166233, 43.8054362, 0.0), (-83.0162867, 43.805441, 0.0), (-83.0162921, 43.8055852, 0.0), (-83.0174535, 43.8055552, 0.0)]","[(-83.0174535, 43.8055552, 0.0), (-83.0162921, 43.8055852, 0.0), (-83.0163042, 43.805711, 0.0), (-83.0163068, 43.8057788, 0.0), (-83.0163136, 43.8058533, 0.0), (-83.0163283, 43.8059066, 0.0), (-83.0163551, 43.8060091, 0.0), (-83.016394, 43.8061166, 0.0), (-83.0164088, 43.8061524, 0.0), (-83.0164597, 43.8062279, 0.0), (-83.0164892, 43.806255, 0.0), (-83.0165415, 43.8062908, 0.0), (-83.0166113, 43.8063247, 0.0), (-83.0166649, 43.806346, 0.0), (-83.0167186, 43.8063643, 0.0), (-83.0167829, 43.8063808, 0.0), (-83.0168487, 43.8063943, 0.0), (-83.0169171, 43.8064031, 0.0), (-83.0169881, 43.806405, 0.0), (-83.0170887, 43.8064069, 0.0), (-83.0172148, 43.8064108, 0.0), (-83.0173475, 43.8064089, 0.0), (-83.0174924, 43.8064079, 0.0), (-83.0174535, 43.8055552, 0.0)]","-83.0174535,43.8055552,0",38845.408513958886,86274.33514541006,31.04658575685161
. Cheboygan,"[(-84.4971284, 45.6300425, 0.0), (-84.4960354, 45.6295501, 0.0), (-84.4960086, 45.6296007, 0.0), (-84.4966805, 45.6300228, 0.0), (-84.4967971, 45.6300715, 0.0), (-84.4970654, 45.6301934, 0.0), (-84.4972437, 45.6301634, 0.0), (-84.4974301, 45.6299637, 0.0), (-84.4974972, 45.6298896, 0.0), (-84.4978821, 45.6293166, 0.0), (-84.4978271, 45.6292791, 0.0), (-84.4971284, 45.6300425, 0.0)]","[(-84.4971284, 45.6300425, 0.0), (-84.4978271, 45.6292791, 0.0), (-84.4977502, 45.6292397, 0.0), (-84.4977126, 45.62922089999999, 0.0), (-84.4975866, 45.6291693, 0.0), (-84.4975182, 45.6291431, 0.0), (-84.497439, 45.6291215, 0.0), (-84.4973639, 45.6290999, 0.0), (-84.4972459, 45.6290877, 0.0), (-84.4971279, 45.62907560000001, 0.0), (-84.4970099, 45.6290662, 0.0), (-84.4968597, 45.6290727, 0.0), (-84.496802, 45.62908210000001, 0.0), (-84.4965995, 45.6291393, 0.0), (-84.4964681, 45.62919649999999, 0.0), (-84.4963594, 45.6292547, 0.0), (-84.4962669, 45.6293269, 0.0), (-84.4961784, 45.6293944, 0.0), (-84.496102, 45.6294732, 0.0), (-84.496051, 45.6295342, 0.0), (-84.4960354, 45.6295501, 0.0), (-84.4971284, 45.6300425, 0.0)]","-84.49712839999999,45.6300425,0",28930.119254536676,94238.97678168614,23.488131508271046
. Marine City Cardinal Mooney,"[(-82.8877279, 42.5352846, 0.0), (-82.8877815, 42.5362155, 0.0), (-82.8879639, 42.5362096, 0.0), (-82.8879049, 42.5355554, 0.0), (-82.8878808, 42.535253, 0.0), (-82.8878808, 42.5352006, 0.0), (-82.8878392, 42.535167, 0.0), (-82.887752, 42.535167, 0.0), (-82.8870385, 42.5351838, 0.0), (-82.8868548, 42.5351749, 0.0), (-82.8865826, 42.5350573, 0.0), (-82.8864498, 42.5352431, 0.0), (-82.8864753, 42.5353281, 0.0), (-82.8877279, 42.5352846, 0.0)]","[(-82.8877279, 42.5352846, 0.0), (-82.8864753, 42.5353281, 0.0), (-82.8864739, 42.5353402, 0.0), (-82.88649, 42.5354203, 0.0), (-82.8864994, 42.5354677, 0.0), (-82.8865182, 42.5355369, 0.0), (-82.8865584, 42.5356258, 0.0), (-82.8866121, 42.5357059, 0.0), (-82.8866644, 42.5357751, 0.0), (-82.8867288, 42.5358423, 0.0), (-82.8868199, 42.5359193, 0.0), (-82.8869044, 42.5359826, 0.0), (-82.887056, 42.5360656, 0.0), (-82.887166, 42.5361091, 0.0), (-82.8872585, 42.5361446, 0.0), (-82.8873349, 42.5361634, 0.0), (-82.887461, 42.5361901, 0.0), (-82.8875951, 42.5362059, 0.0), (-82.8877815, 42.5362155, 0.0), (-82.8877279, 42.5352846, 0.0)]","-82.8877279,42.5352846,0",35258.32555668489,89228.73878083477,28.322882979302644
Adrian College,"[(-84.0697145, 41.901861, 0.0), (-84.0703958, 41.9026485, 0.0), (-84.0704012, 41.9026405, 0.0), (-84.0701651, 41.902367, 0.0), (-84.0700055, 41.9020037, 0.0), (-84.0698017, 41.9017731, 0.0), (-84.069677, 41.9017472, 0.0), (-84.06939, 41.9018859, 0.0), (-84.0690172, 41.9021944, 0.0), (-84.0687221, 41.9023371, 0.0), (-84.0687248, 41.9023461, 0.0), (-84.0697145, 41.901861, 0.0)]","[(-84.0697145, 41.901861, 0.0), (-84.0687248, 41.9023461, 0.0), (-84.0688009, 41.9025374, 0.0), (-84.0688384, 41.9025973, 0.0), (-84.0688706, 41.9026322, 0.0), (-84.0689175, 41.9026841, 0.0), (-84.0689766, 41.902728, 0.0), (-84.0690208, 41.902759, 0.0), (-84.069061, 41.9027889, 0.0), (-84.0691093, 41.9028169, 0.0), (-84.0691683, 41.9028448, 0.0), (-84.069234, 41.9028718, 0.0), (-84.0692984, 41.9028907, 0.0), (-84.0693708, 41.9029067, 0.0), (-84.0694607, 41.9029217, 0.0), (-84.0695492, 41.9029277, 0.0), (-84.0696283, 41.9029247, 0.0), (-84.0697222, 41.9029237, 0.0), (-84.0698, 41.9029097, 0.0), (-84.0699234, 41.9028837, 0.0), (-84.0700012, 41.9028588, 0.0), (-84.0700924, 41.9028189, 0.0), (-84.07015, 41.9027829, 0.0), (-84.0702117, 41.902743, 0.0), (-84.0702479, 41.902712, 0.0), (-84.070319, 41.9026472, 0.0), (-84.0703566, 41.9026023, 0.0), (-84.0697145, 41.901861, 0.0)]","-84.0697145,41.901861,0",14280.35930219632,106000.2871108622,11.872532887091253
Aldai Stevenson High School,"[(-83.0144563, 42.5871203, 0.0), (-83.0156646, 42.5872902, 0.0), (-83.0156069, 42.5871578, 0.0), (-83.0155667, 42.5871578, 0.0), (-83.0155372, 42.5871539, 0.0), (-83.0148023, 42.5871095, 0.0), (-83.0144227, 42.5870295, 0.0), (-83.0143651, 42.5870611, 0.0), (-83.0143409, 42.5871519, 0.0), (-83.0143222, 42.5872309, 0.0), (-83.0143396, 42.5872437, 0.0), (-83.0142618, 42.5872526, 0.0), (-83.0142699, 42.5872734, 0.0), (-83.0142524, 42.5873168, 0.0), (-83.0142873, 42.5873326, 0.0), (-83.0142578, 42.5874353, 0.0), (-83.0141156, 42.5879724, 0.0), (-83.0141666, 42.5879803, 0.0), (-83.0141921, 42.5879942, 0.0), (-83.014231, 42.5879833, 0.0), (-83.0144563, 42.5871203, 0.0)]","[(-83.0144563, 42.5871203, 0.0), (-83.014231, 42.5879833, 0.0), (-83.0154809, 42.5878857, 0.0), (-83.0156646, 42.5872902, 0.0), (-83.0144563, 42.5871203, 0.0)]","-83.01445630000001,42.5871203,0",20786.331595418884,88749.27896304203,18.976779779143044
Alden - Antrim County - Lakeside Field,"[(-85.2806507, 44.8649571, 0.0), (-85.2818282, 44.865036, 0.0), (-85.2818496, 44.8649761, 0.0), (-85.2818738, 44.8648773, 0.0), (-85.2819408, 44.8647632, 0.0), (-85.2818604, 44.8647442, 0.0), (-85.2818067, 44.864748, 0.0), (-85.2817584, 44.8647442, 0.0), (-85.2817021, 44.8647214, 0.0), (-85.2816726, 44.8646929, 0.0), (-85.2816592, 44.8646577, 0.0), (-85.2816592, 44.8646197, 0.0), (-85.2816967, 44.8645655, 0.0), (-85.2817316, 44.8645018, 0.0), (-85.2817504, 44.8644372, 0.0), (-85.2817504, 44.8643925, 0.0), (-85.2817343, 44.8643535, 0.0), (-85.2817021, 44.8642813, 0.0), (-85.2816833, 44.8642224, 0.0), (-85.2816806, 44.8641729, 0.0), (-85.281678, 44.8640874, 0.0), (-85.2816699, 44.8640323, 0.0), (-85.281686, 44.8639258, 0.0), (-85.2816109, 44.8639334, 0.0), (-85.2815036, 44.8639467, 0.0), (-85.2813534, 44.8639581, 0.0), (-85.2812113, 44.8639467, 0.0), (-85.2810745, 44.8639277, 0.0), (-85.280994, 44.8639125, 0.0), (-85.280876, 44.8638878, 0.0), (-85.2806587, 44.8641891, 0.0), (-85.2806507, 44.8649571, 0.0)]","[(-85.2806507, 44.8649571, 0.0), (-85.2806587, 44.8641891, 0.0), (-85.2804693, 44.8644361, 0.0), (-85.2804451, 44.864554, 0.0), (-85.2805068, 44.864746, 0.0), (-85.2804907, 44.8648106, 0.0), (-85.2805041, 44.8648943, 0.0), (-85.280488, 44.8649361, 0.0), (-85.2805497, 44.8650426, 0.0), (-85.2806034, 44.8650578, 0.0), (-85.280716, 44.8650635, 0.0), (-85.2807241, 44.8650445, 0.0), (-85.2807911, 44.8650483, 0.0), (-85.2807831, 44.8650768, 0.0), (-85.2811787, 44.8651129, 0.0), (-85.2811787, 44.8650768, 0.0), (-85.2812511, 44.8650502, 0.0), (-85.2813289, 44.8650369, 0.0), (-85.2814389, 44.8650559, 0.0), (-85.2815274, 44.8650806, 0.0), (-85.2815784, 44.8651034, 0.0), (-85.281624, 44.8651148, 0.0), (-85.281691, 44.8651452, 0.0), (-85.28175, 44.8651566, 0.0), (-85.2818282, 44.865036, 0.0), (-85.2806507, 44.8649571, 0.0)]","-85.2806507,44.8649571,0",106926.37490862333,21536.368645884246,83.2353194007987
Algonac High School,"[(-82.5823976, 42.6286202, 0.0), (-82.5813154, 42.6284475, 0.0), (-82.5812751, 42.6285797, 0.0), (-82.5821401, 42.6287139, 0.0), (-82.5821535, 42.6287021, 0.0), (-82.5824835, 42.6287514, 0.0), (-82.5825425, 42.6287179, 0.0), (-82.5825881, 42.6285797, 0.0), (-82.5825854, 42.628558, 0.0), (-82.5826176, 42.6284594, 0.0), (-82.5826417, 42.6284534, 0.0), (-82.5828134, 42.6278772, 0.0), (-82.5826256, 42.6278476, 0.0), (-82.5823976, 42.6286202, 0.0)]","[(-82.5823976, 42.6286202, 0.0), (-82.5826256, 42.6278476, 0.0), (-82.5824472, 42.6278249, 0.0), (-82.5823346, 42.6278111, 0.0), (-82.5822649, 42.6277933, 0.0), (-82.5821978, 42.6277834, 0.0), (-82.5821522, 42.6277716, 0.0), (-82.5820932, 42.6277598, 0.0), (-82.5820154, 42.6277321, 0.0), (-82.5818035, 42.6277282, 0.0), (-82.5817526, 42.627738, 0.0), (-82.5815192, 42.6278269, 0.0), (-82.5814521, 42.6279985, 0.0), (-82.5813154, 42.6284475, 0.0), (-82.5823976, 42.6286202, 0.0)]","-82.58239759999999,42.6286202,0",30426.88542675893,83361.73317020683,26.73983198137734
Allen Park High School,"[(-83.2273711, 42.2455509, 0.0), (-83.2285244, 42.2455251, 0.0), (-83.2284976, 42.2454715, 0.0), (-83.2284855, 42.2454338, 0.0), (-83.2275226, 42.2454517, 0.0), (-83.2272906, 42.2454566, 0.0), (-83.2272383, 42.2454973, 0.0), (-83.2272598, 42.2456741, 0.0), (-83.227245, 42.2456741, 0.0), (-83.2272826, 42.2463829, 0.0), (-83.2273174, 42.2463958, 0.0), (-83.2273603, 42.2464087, 0.0), (-83.2273992, 42.2464186, 0.0), (-83.2273711, 42.2455509, 0.0)]","[(-83.2273711, 42.2455509, 0.0), (-83.2273992, 42.2464186, 0.0), (-83.2274395, 42.2464249, 0.0), (-83.2274864, 42.2464338, 0.0), (-83.2275347, 42.2464398, 0.0), (-83.2275897, 42.2464477, 0.0), (-83.227638, 42.2464497, 0.0), (-83.2276996, 42.2464507, 0.0), (-83.2277734, 42.2464467, 0.0), (-83.2278418, 42.2464398, 0.0), (-83.2279089, 42.2464279, 0.0), (-83.2279759, 42.246413, 0.0), (-83.2280349, 42.2463981, 0.0), (-83.2280939, 42.2463782, 0.0), (-83.2281449, 42.2463564, 0.0), (-83.2282026, 42.2463266, 0.0), (-83.2282508, 42.2463008, 0.0), (-83.2283031, 42.246267, 0.0), (-83.2283514, 42.2462293, 0.0), (-83.2283917, 42.2461936, 0.0), (-83.2284265, 42.2461539, 0.0), (-83.2284641, 42.2461191, 0.0), (-83.2284896, 42.2460834, 0.0), (-83.2285083, 42.2460476, 0.0), (-83.2285338, 42.2460119, 0.0), (-83.2285526, 42.2459662, 0.0), (-83.22857, 42.2459146, 0.0), (-83.2285794, 42.2458789, 0.0), (-83.2285875, 42.2458312, 0.0), (-83.2285875, 42.2457816, 0.0), (-83.2285901, 42.2457389, 0.0), (-83.2285808, 42.2456803, 0.0), (-83.2285754, 42.2456386, 0.0), (-83.2285526, 42.245587, 0.0), (-83.2285378, 42.2455473, 0.0), (-83.2285244, 42.2455251, 0.0), (-83.2273711, 42.2455509, 0.0)]","-83.2273711,42.2455509,0",21933.08595753368,94654.97399036611,18.812463272255332
Athens High School - Troy,"[(-83.111861, 42.5828923, 0.0), (-83.1118878, 42.5837474, 0.0), (-83.1120085, 42.5837454, 0.0), (-83.1119656, 42.5828794, 0.0), (-83.1118892, 42.5828172, 0.0), (-83.110709, 42.5828547, 0.0), (-83.110709, 42.5829179, 0.0), (-83.111861, 42.5828923, 0.0)]","[(-83.111861, 42.5828923, 0.0), (-83.110709, 42.5829179, 0.0), (-83.1107144, 42.5830273, 0.0), (-83.1107197, 42.5831507, 0.0), (-83.1107184, 42.5831774, 0.0), (-83.1107305, 42.5832198, 0.0), (-83.1107559, 42.5832929, 0.0), (-83.1107948, 42.583365, 0.0), (-83.1108404, 42.583442, 0.0), (-83.1108847, 42.5835141, 0.0), (-83.1109128, 42.5835516, 0.0), (-83.1109812, 42.5836059, 0.0), (-83.1110899, 42.5836513, 0.0), (-83.1112065, 42.5836928, 0.0), (-83.1112897, 42.5837165, 0.0), (-83.111346, 42.5837284, 0.0), (-83.1114546, 42.5837422, 0.0), (-83.1115445, 42.5837521, 0.0), (-83.1116893, 42.5837501, 0.0), (-83.1118878, 42.5837474, 0.0), (-83.111861, 42.5828923, 0.0)]","-83.111861,42.5828923,0",17789.878540543745,85160.39927054917,17.280068513449784
