teamName,games_played,runs_scored_mean,runs_scored_median,runs_scored_total,runs_allowed_count,runs_allowed_mean,runs_allowed_median,runs_allowed_total,A_runs_scored,H_runs_scored,A_runs_allowed,H_runs_allowed,games,run_differential_home,run_differential_away,run_differential,runs_scored_avg,runs_allowed_avg,runs_scored_avg_home,runs_scored_avg_away,runs_allowed_avg_home,runs_allowed_avg_away,run_differential_avg,home_runs_scored_avg,home_runs_allowed_avg,home_run_differential_avg,away_runs_scored_avg,away_runs_allowed_avg,loss_playoff,win_playoff,wins_playoff,losses_playoff,games_playoff,runs_scored_playoff,runs_allowed_playoff,run_differential_playoff
Frankenmuth,37,6.45945945945946,5.0,239.0,37,3.7027027027027026,2.0,137.0,129.0,110.0,56.0,81.0,37,29.0,73.0,102.0,6.45945945945946,3.7027027027027026,2.972972972972973,3.4864864864864864,2.189189189189189,1.5135135135135136,2.7567567567567566,2.972972972972973,2.189189189189189,0.7837837837837838,3.4864864864864864,1.5135135135135136,1.0,4.0,4.0,1.0,5.0,43.0,17.0,5.2
Frankfort,18,5.666666666666667,3.0,102.0,18,7.333333333333333,6.0,132.0,38.0,64.0,80.0,52.0,18,12.0,-42.0,-30.0,5.666666666666667,7.333333333333333,3.5555555555555554,2.111111111111111,2.888888888888889,4.444444444444445,-1.6666666666666667,3.5555555555555554,2.888888888888889,0.6666666666666666,2.111111111111111,4.444444444444445,1.0,1.0,1.0,1.0,2.0,8.0,17.0,-4.5
Fraser,29,5.689655172413793,4.0,165.0,29,4.862068965517241,3.0,141.0,102.0,63.0,112.0,29.0,29,34.0,-10.0,24.0,5.689655172413793,4.862068965517241,2.1724137931034484,3.5172413793103448,1.0,3.8620689655172415,0.8275862068965517,2.1724137931034484,1.0,1.1724137931034482,3.5172413793103448,3.8620689655172415,1.0,1.0,1.0,1.0,2.0,8.0,4.0,2.0
Freeland,37,7.1891891891891895,6.0,266.0,37,2.891891891891892,2.0,107.0,66.0,200.0,40.0,67.0,37,133.0,26.0,159.0,7.1891891891891895,2.891891891891892,5.405405405405405,1.7837837837837838,1.8108108108108107,1.0810810810810811,4.297297297297297,5.405405405405405,1.8108108108108107,3.5945945945945947,1.7837837837837838,1.0810810810810811,1.0,2.0,2.0,1.0,3.0,17.0,8.0,3.0
Fremont,26,4.346153846153846,4.0,113.0,26,5.846153846153846,4.0,152.0,41.0,72.0,67.0,85.0,26,-13.0,-26.0,-39.0,4.346153846153846,5.846153846153846,2.769230769230769,1.5769230769230769,3.269230769230769,2.576923076923077,-1.5,2.769230769230769,3.269230769230769,-0.5,1.5769230769230769,2.576923076923077,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0
Fruitport,32,4.625,3.0,148.0,32,4.5625,3.5,146.0,79.0,69.0,70.0,76.0,32,-7.0,9.0,2.0,4.625,4.5625,2.15625,2.46875,2.375,2.1875,0.0625,2.15625,2.375,-0.21875,2.46875,2.1875,1.0,1.0,1.0,1.0,2.0,18.0,22.0,-2.0
Fulton,33,7.454545454545454,6.0,246.0,33,5.818181818181818,6.0,192.0,129.0,117.0,114.0,78.0,33,39.0,15.0,54.0,7.454545454545454,5.818181818181818,3.5454545454545454,3.909090909090909,2.3636363636363638,3.4545454545454546,1.6363636363636365,3.5454545454545454,2.3636363636363638,1.1818181818181819,3.909090909090909,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,6.0,8.0,-2.0
Galesburg-Augusta,31,8.258064516129032,9.0,256.0,31,2.4838709677419355,1.0,77.0,130.0,126.0,42.0,35.0,31,91.0,88.0,179.0,8.258064516129032,2.4838709677419355,4.064516129032258,4.193548387096774,1.1290322580645162,1.3548387096774193,5.774193548387097,4.064516129032258,1.1290322580645162,2.935483870967742,4.193548387096774,1.3548387096774193,1.0,0.0,0.0,1.0,1.0,2.0,3.0,-1.0
Garden City,14,6.785714285714286,4.5,95.0,14,5.357142857142857,6.0,75.0,94.0,1.0,69.0,6.0,14,-5.0,25.0,20.0,6.785714285714286,5.357142857142857,0.07142857142857142,6.714285714285714,0.42857142857142855,4.928571428571429,1.4285714285714286,0.07142857142857142,0.42857142857142855,-0.35714285714285715,6.714285714285714,4.928571428571429,1.0,0.0,0.0,1.0,1.0,2.0,4.0,-2.0
Gaylord,25,6.52,4.0,163.0,25,6.72,6.0,168.0,49.0,114.0,85.0,83.0,25,31.0,-36.0,-5.0,6.52,6.72,4.56,1.96,3.32,3.4,-0.2,4.56,3.32,1.24,1.96,3.4,1.0,0.0,0.0,1.0,1.0,2.0,17.0,-15.0
Gaylord St Mary,26,10.26923076923077,10.0,267.0,26,3.3461538461538463,3.0,87.0,135.0,132.0,57.0,30.0,26,102.0,78.0,180.0,10.26923076923077,3.3461538461538463,5.076923076923077,5.1923076923076925,1.1538461538461537,2.1923076923076925,6.923076923076923,5.076923076923077,1.1538461538461537,3.923076923076923,5.1923076923076925,2.1923076923076925,1.0,2.0,2.0,1.0,3.0,31.0,16.0,5.0
Genesee,21,5.809523809523809,6.0,122.0,21,7.428571428571429,5.0,156.0,47.0,75.0,107.0,49.0,21,26.0,-60.0,-34.0,5.809523809523809,7.428571428571429,3.5714285714285716,2.238095238095238,2.3333333333333335,5.095238095238095,-1.619047619047619,3.5714285714285716,2.3333333333333335,1.2380952380952381,2.238095238095238,5.095238095238095,1.0,0.0,0.0,1.0,1.0,0.0,15.0,-15.0
Genesee Christian,24,6.0,4.5,144.0,24,9.208333333333334,8.0,221.0,94.0,50.0,130.0,91.0,24,-41.0,-36.0,-77.0,6.0,9.208333333333334,2.0833333333333335,3.9166666666666665,3.7916666666666665,5.416666666666667,-3.2083333333333335,2.0833333333333335,3.7916666666666665,-1.7083333333333333,3.9166666666666665,5.416666666666667,1.0,1.0,1.0,1.0,2.0,10.0,25.0,-7.5
Gibraltar Carlson,33,3.696969696969697,2.0,122.0,33,4.848484848484849,4.0,160.0,62.0,60.0,105.0,55.0,33,5.0,-43.0,-38.0,3.696969696969697,4.848484848484849,1.8181818181818181,1.878787878787879,1.6666666666666667,3.1818181818181817,-1.1515151515151516,1.8181818181818181,1.6666666666666667,0.15151515151515152,1.878787878787879,3.1818181818181817,1.0,0.0,0.0,1.0,1.0,1.0,5.0,-4.0
Gladstone,20,9.6,9.0,192.0,20,3.05,3.0,61.0,70.0,122.0,26.0,35.0,20,87.0,44.0,131.0,9.6,3.05,6.1,3.5,1.75,1.3,6.55,6.1,1.75,4.35,3.5,1.3,1.0,5.0,5.0,1.0,6.0,66.0,21.0,7.5
Gladwin,39,8.435897435897436,8.0,329.0,39,3.7948717948717947,3.0,148.0,167.0,162.0,100.0,48.0,39,114.0,67.0,181.0,8.435897435897436,3.7948717948717947,4.153846153846154,4.282051282051282,1.2307692307692308,2.5641025641025643,4.641025641025641,4.153846153846154,1.2307692307692308,2.923076923076923,4.282051282051282,2.5641025641025643,1.0,3.0,3.0,1.0,4.0,25.0,10.0,3.75
Gobles,26,9.192307692307692,10.0,239.0,26,7.076923076923077,5.5,184.0,160.0,79.0,72.0,112.0,26,-33.0,88.0,55.0,9.192307692307692,7.076923076923077,3.0384615384615383,6.153846153846154,4.3076923076923075,2.769230769230769,2.1153846153846154,3.0384615384615383,4.3076923076923075,-1.2692307692307692,6.153846153846154,2.769230769230769,1.0,0.0,0.0,1.0,1.0,3.0,4.0,-1.0
Goodrich,22,7.681818181818182,8.0,169.0,22,2.772727272727273,2.0,61.0,80.0,89.0,38.0,23.0,22,66.0,42.0,108.0,7.681818181818182,2.772727272727273,4.045454545454546,3.6363636363636362,1.0454545454545454,1.7272727272727273,4.909090909090909,4.045454545454546,1.0454545454545454,3.0,3.6363636363636362,1.7272727272727273,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0
Grand Blanc,34,5.5,5.0,187.0,34,3.7058823529411766,3.0,126.0,103.0,84.0,68.0,58.0,34,26.0,35.0,61.0,5.5,3.7058823529411766,2.4705882352941178,3.0294117647058822,1.7058823529411764,2.0,1.7941176470588236,2.4705882352941178,1.7058823529411764,0.7647058823529411,3.0294117647058822,2.0,1.0,4.0,4.0,1.0,5.0,30.0,15.0,3.0
Grand Haven,28,3.857142857142857,2.0,108.0,28,4.678571428571429,3.0,131.0,63.0,45.0,88.0,43.0,28,2.0,-25.0,-23.0,3.857142857142857,4.678571428571429,1.6071428571428572,2.25,1.5357142857142858,3.142857142857143,-0.8214285714285714,1.6071428571428572,1.5357142857142858,0.07142857142857142,2.25,3.142857142857143,1.0,0.0,0.0,1.0,1.0,3.0,11.0,-8.0
Grand Ledge,33,5.212121212121212,3.0,172.0,33,3.878787878787879,2.0,128.0,64.0,108.0,54.0,74.0,33,34.0,10.0,44.0,5.212121212121212,3.878787878787879,3.272727272727273,1.9393939393939394,2.242424242424242,1.6363636363636365,1.3333333333333333,3.272727272727273,2.242424242424242,1.0303030303030303,1.9393939393939394,1.6363636363636365,1.0,1.0,1.0,1.0,2.0,6.0,6.0,0.0
Grand Rapids Catholic Central,36,4.805555555555555,4.0,173.0,36,5.138888888888889,4.0,185.0,71.0,102.0,61.0,124.0,36,-22.0,10.0,-12.0,4.805555555555555,5.138888888888889,2.8333333333333335,1.9722222222222223,3.4444444444444446,1.6944444444444444,-0.3333333333333333,2.8333333333333335,3.4444444444444446,-0.6111111111111112,1.9722222222222223,1.6944444444444444,1.0,2.0,2.0,1.0,3.0,21.0,14.0,2.3333333333333335
Grand Rapids Christian,38,8.263157894736842,8.0,314.0,38,2.8684210526315788,2.0,109.0,124.0,190.0,52.0,57.0,38,133.0,72.0,205.0,8.263157894736842,2.8684210526315788,5.0,3.263157894736842,1.5,1.368421052631579,5.394736842105263,5.0,1.5,3.5,3.263157894736842,1.368421052631579,0.0,8.0,8.0,0.0,8.0,55.0,7.0,6.0
Grand Rapids Covenant Christian,20,6.65,6.5,133.0,20,4.4,3.0,88.0,44.0,89.0,23.0,65.0,20,24.0,21.0,45.0,6.65,4.4,4.45,2.2,3.25,1.15,2.25,4.45,3.25,1.2,2.2,1.15,1.0,1.0,1.0,1.0,2.0,13.0,5.0,4.0
Grand Rapids Forest Hills Central,32,6.71875,6.0,215.0,32,5.09375,5.0,163.0,95.0,120.0,71.0,92.0,32,28.0,24.0,52.0,6.71875,5.09375,3.75,2.96875,2.875,2.21875,1.625,3.75,2.875,0.875,2.96875,2.21875,1.0,0.0,0.0,1.0,1.0,3.0,5.0,-2.0
Grand Rapids Forest Hills Northern,22,3.727272727272727,3.5,82.0,22,4.590909090909091,4.0,101.0,41.0,41.0,65.0,36.0,22,5.0,-24.0,-19.0,3.727272727272727,4.590909090909091,1.8636363636363635,1.8636363636363635,1.6363636363636365,2.9545454545454546,-0.8636363636363636,1.8636363636363635,1.6363636363636365,0.22727272727272727,1.8636363636363635,2.9545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,2.0,-2.0
Grand Rapids Homeschoolers,3,10.0,9.0,30.0,3,2.0,2.0,6.0,3.0,27.0,4.0,2.0,3,25.0,-1.0,24.0,10.0,2.0,9.0,1.0,0.6666666666666666,1.3333333333333333,8.0,9.0,0.6666666666666666,8.333333333333334,1.0,1.3333333333333333,,,,,,,,
Grand Rapids Kenowa Hills,33,6.0606060606060606,4.0,200.0,33,4.121212121212121,2.0,136.0,75.0,125.0,71.0,65.0,33,60.0,4.0,64.0,6.0606060606060606,4.121212121212121,3.787878787878788,2.272727272727273,1.9696969696969697,2.1515151515151514,1.9393939393939394,3.787878787878788,1.9696969696969697,1.8181818181818181,2.272727272727273,2.1515151515151514,1.0,1.0,1.0,1.0,2.0,6.0,16.0,-5.0
Grand Rapids NorthPointe Christian,30,9.233333333333333,7.0,277.0,30,3.3,2.5,99.0,140.0,137.0,43.0,56.0,30,81.0,97.0,178.0,9.233333333333333,3.3,4.566666666666666,4.666666666666667,1.8666666666666667,1.4333333333333333,5.933333333333334,4.566666666666666,1.8666666666666667,2.7,4.666666666666667,1.4333333333333333,1.0,2.0,2.0,1.0,3.0,12.0,6.0,2.0
Grand Rapids Northview,25,5.2,5.0,130.0,25,4.24,4.0,106.0,78.0,52.0,61.0,45.0,25,7.0,17.0,24.0,5.2,4.24,2.08,3.12,1.8,2.44,0.96,2.08,1.8,0.28,3.12,2.44,1.0,1.0,1.0,1.0,2.0,9.0,9.0,0.0
Grand Rapids Ottawa Hills,8,0.625,0.0,5.0,8,15.875,15.0,127.0,5.0,0.0,76.0,51.0,8,-51.0,-71.0,-122.0,0.625,15.875,0.0,0.625,6.375,9.5,-15.25,0.0,6.375,-6.375,0.625,9.5,,,,,,,,
Grand Rapids South Christian,36,5.583333333333333,5.0,201.0,36,3.8055555555555554,2.5,137.0,95.0,106.0,69.0,68.0,36,38.0,26.0,64.0,5.583333333333333,3.8055555555555554,2.9444444444444446,2.638888888888889,1.8888888888888888,1.9166666666666667,1.7777777777777777,2.9444444444444446,1.8888888888888888,1.0555555555555556,2.638888888888889,1.9166666666666667,1.0,1.0,1.0,1.0,2.0,5.0,4.0,0.5
Grand Rapids Union,29,3.413793103448276,1.0,99.0,29,9.689655172413794,10.0,281.0,35.0,64.0,137.0,144.0,29,-80.0,-102.0,-182.0,3.413793103448276,9.689655172413794,2.206896551724138,1.206896551724138,4.9655172413793105,4.724137931034483,-6.275862068965517,2.206896551724138,4.9655172413793105,-2.7586206896551726,1.206896551724138,4.724137931034483,1.0,0.0,0.0,1.0,1.0,0.0,12.0,-12.0
Grand Rapids West Catholic,29,4.827586206896552,4.0,140.0,29,3.9310344827586206,3.0,114.0,70.0,70.0,68.0,46.0,29,24.0,2.0,26.0,4.827586206896552,3.9310344827586206,2.413793103448276,2.413793103448276,1.5862068965517242,2.3448275862068964,0.896551724137931,2.413793103448276,1.5862068965517242,0.8275862068965517,2.413793103448276,2.3448275862068964,1.0,1.0,1.0,1.0,2.0,9.0,3.0,3.0
Grand Rapids West Michigan Aviation Academy,27,8.703703703703704,8.0,235.0,27,4.888888888888889,4.0,132.0,167.0,68.0,80.0,52.0,27,16.0,87.0,103.0,8.703703703703704,4.888888888888889,2.5185185185185186,6.185185185185185,1.9259259259259258,2.962962962962963,3.814814814814815,2.5185185185185186,1.9259259259259258,0.5925925925925926,6.185185185185185,2.962962962962963,1.0,0.0,0.0,1.0,1.0,0.0,11.0,-11.0
Grandville,38,5.921052631578948,6.0,225.0,38,3.8421052631578947,3.0,146.0,102.0,123.0,48.0,98.0,38,25.0,54.0,79.0,5.921052631578948,3.8421052631578947,3.236842105263158,2.6842105263157894,2.5789473684210527,1.263157894736842,2.0789473684210527,3.236842105263158,2.5789473684210527,0.6578947368421053,2.6842105263157894,1.263157894736842,1.0,3.0,3.0,1.0,4.0,29.0,11.0,4.5
Grandville Calvin Christian,40,8.025,6.5,321.0,40,3.125,2.0,125.0,185.0,136.0,41.0,84.0,40,52.0,144.0,196.0,8.025,3.125,3.4,4.625,2.1,1.025,4.9,3.4,2.1,1.3,4.625,1.025,1.0,2.0,2.0,1.0,3.0,17.0,10.0,2.3333333333333335
Grant,29,5.241379310344827,4.0,152.0,29,5.931034482758621,5.0,172.0,71.0,81.0,62.0,110.0,29,-29.0,9.0,-20.0,5.241379310344827,5.931034482758621,2.793103448275862,2.4482758620689653,3.793103448275862,2.1379310344827585,-0.6896551724137931,2.793103448275862,3.793103448275862,-1.0,2.4482758620689653,2.1379310344827585,1.0,0.0,0.0,1.0,1.0,0.0,3.0,-3.0
Grass Lake,36,7.805555555555555,7.0,281.0,36,2.638888888888889,2.0,95.0,120.0,161.0,33.0,62.0,36,99.0,87.0,186.0,7.805555555555555,2.638888888888889,4.472222222222222,3.3333333333333335,1.7222222222222223,0.9166666666666666,5.166666666666667,4.472222222222222,1.7222222222222223,2.75,3.3333333333333335,0.9166666666666666,1.0,3.0,3.0,1.0,4.0,26.0,7.0,4.75
Grayling,30,6.366666666666666,5.5,191.0,30,5.8,4.0,174.0,50.0,141.0,95.0,79.0,30,62.0,-45.0,17.0,6.366666666666666,5.8,4.7,1.6666666666666667,2.6333333333333333,3.1666666666666665,0.5666666666666667,4.7,2.6333333333333333,2.066666666666667,1.6666666666666667,3.1666666666666665,1.0,3.0,3.0,1.0,4.0,23.0,13.0,2.5
Greenville,38,3.0789473684210527,1.5,117.0,38,8.973684210526315,10.0,341.0,80.0,37.0,260.0,81.0,38,-44.0,-180.0,-224.0,3.0789473684210527,8.973684210526315,0.9736842105263158,2.1052631578947367,2.1315789473684212,6.842105263157895,-5.894736842105263,0.9736842105263158,2.1315789473684212,-1.1578947368421053,2.1052631578947367,6.842105263157895,1.0,0.0,0.0,1.0,1.0,6.0,9.0,-3.0
Grosse Ile,23,4.391304347826087,4.0,101.0,23,9.782608695652174,10.0,225.0,45.0,56.0,108.0,117.0,23,-61.0,-63.0,-124.0,4.391304347826087,9.782608695652174,2.4347826086956523,1.9565217391304348,5.086956521739131,4.695652173913044,-5.391304347826087,2.4347826086956523,5.086956521739131,-2.652173913043478,1.9565217391304348,4.695652173913044,1.0,0.0,0.0,1.0,1.0,2.0,11.0,-9.0
Grosse Pointe North,23,4.3478260869565215,4.0,100.0,23,5.086956521739131,4.0,117.0,47.0,53.0,54.0,63.0,23,-10.0,-7.0,-17.0,4.3478260869565215,5.086956521739131,2.3043478260869565,2.0434782608695654,2.739130434782609,2.347826086956522,-0.7391304347826086,2.3043478260869565,2.739130434782609,-0.43478260869565216,2.0434782608695654,2.347826086956522,1.0,1.0,1.0,1.0,2.0,14.0,4.0,5.0
Grosse Pointe South,27,5.2592592592592595,5.0,142.0,27,3.7037037037037037,3.0,100.0,50.0,92.0,28.0,72.0,27,20.0,22.0,42.0,5.2592592592592595,3.7037037037037037,3.4074074074074074,1.8518518518518519,2.6666666666666665,1.037037037037037,1.5555555555555556,3.4074074074074074,2.6666666666666665,0.7407407407407407,1.8518518518518519,1.037037037037037,1.0,4.0,4.0,1.0,5.0,30.0,13.0,3.4
Grosse Pointe Woods University Liggett,36,7.166666666666667,6.0,258.0,36,3.25,2.5,117.0,138.0,120.0,56.0,61.0,36,59.0,82.0,141.0,7.166666666666667,3.25,3.3333333333333335,3.8333333333333335,1.6944444444444444,1.5555555555555556,3.9166666666666665,3.3333333333333335,1.6944444444444444,1.6388888888888888,3.8333333333333335,1.5555555555555556,1.0,6.0,6.0,1.0,7.0,78.0,6.0,10.285714285714286
Gwinn,8,0.625,0.0,5.0,8,9.875,10.0,79.0,1.0,4.0,53.0,26.0,8,-22.0,-52.0,-74.0,0.625,9.875,0.5,0.125,3.25,6.625,-9.25,0.5,3.25,-2.75,0.125,6.625,,,,,,,,
Hale,18,4.833333333333333,1.0,87.0,18,16.22222222222222,18.0,292.0,31.0,56.0,80.0,212.0,18,-156.0,-49.0,-205.0,4.833333333333333,16.22222222222222,3.111111111111111,1.7222222222222223,11.777777777777779,4.444444444444445,-11.38888888888889,3.111111111111111,11.777777777777779,-8.666666666666666,1.7222222222222223,4.444444444444445,1.0,0.0,0.0,1.0,1.0,0.0,21.0,-21.0
Hamilton,36,5.861111111111111,4.0,211.0,36,3.8333333333333335,3.0,138.0,95.0,116.0,50.0,88.0,36,28.0,45.0,73.0,5.861111111111111,3.8333333333333335,3.2222222222222223,2.638888888888889,2.4444444444444446,1.3888888888888888,2.0277777777777777,3.2222222222222223,2.4444444444444446,0.7777777777777778,2.638888888888889,1.3888888888888888,1.0,4.0,4.0,1.0,5.0,30.0,12.0,3.6
Hamtramck,4,2.5,2.5,10.0,4,5.75,1.0,23.0,10.0,0.0,23.0,0.0,4,0.0,-13.0,-13.0,2.5,5.75,0.0,2.5,0.0,5.75,-3.25,0.0,0.0,0.0,2.5,5.75,1.0,0.0,0.0,1.0,1.0,4.0,21.0,-17.0
Hancock,24,4.083333333333333,4.0,98.0,24,6.916666666666667,6.5,166.0,54.0,44.0,82.0,84.0,24,-40.0,-28.0,-68.0,4.083333333333333,6.916666666666667,1.8333333333333333,2.25,3.5,3.4166666666666665,-2.8333333333333335,1.8333333333333333,3.5,-1.6666666666666667,2.25,3.4166666666666665,2.0,0.0,0.0,2.0,2.0,4.0,26.0,-11.0
Hanover-Horton,22,4.681818181818182,3.0,103.0,22,4.363636363636363,3.0,96.0,32.0,71.0,18.0,78.0,22,-7.0,14.0,7.0,4.681818181818182,4.363636363636363,3.227272727272727,1.4545454545454546,3.5454545454545454,0.8181818181818182,0.3181818181818182,3.227272727272727,3.5454545454545454,-0.3181818181818182,1.4545454545454546,0.8181818181818182,1.0,0.0,0.0,1.0,1.0,1.0,6.0,-5.0
Harbor Beach,23,4.478260869565218,3.0,103.0,23,9.043478260869565,8.0,208.0,32.0,71.0,138.0,70.0,23,1.0,-106.0,-105.0,4.478260869565218,9.043478260869565,3.0869565217391304,1.391304347826087,3.0434782608695654,6.0,-4.565217391304348,3.0869565217391304,3.0434782608695654,0.043478260869565216,1.391304347826087,6.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,-7.0
Harbor Springs,26,3.8846153846153846,3.5,101.0,26,6.923076923076923,6.0,180.0,37.0,64.0,71.0,109.0,26,-45.0,-34.0,-79.0,3.8846153846153846,6.923076923076923,2.4615384615384617,1.4230769230769231,4.1923076923076925,2.730769230769231,-3.0384615384615383,2.4615384615384617,4.1923076923076925,-1.7307692307692308,1.4230769230769231,2.730769230769231,1.0,1.0,1.0,1.0,2.0,8.0,7.0,0.5
Harbor Springs Harbor Light Christian,40,7.95,7.0,318.0,40,5.05,5.0,202.0,138.0,180.0,68.0,134.0,40,46.0,70.0,116.0,7.95,5.05,4.5,3.45,3.35,1.7,2.9,4.5,3.35,1.15,3.45,1.7,2.0,2.0,2.0,2.0,4.0,30.0,16.0,3.5
Harper Woods,21,4.0,2.0,84.0,21,10.047619047619047,10.0,211.0,49.0,35.0,107.0,104.0,21,-69.0,-58.0,-127.0,4.0,10.047619047619047,1.6666666666666667,2.3333333333333335,4.9523809523809526,5.095238095238095,-6.0476190476190474,1.6666666666666667,4.9523809523809526,-3.2857142857142856,2.3333333333333335,5.095238095238095,1.0,0.0,0.0,1.0,1.0,1.0,12.0,-11.0
Harper Woods Chandler Park,13,2.5384615384615383,1.0,33.0,13,12.307692307692308,11.0,160.0,13.0,20.0,121.0,39.0,13,-19.0,-108.0,-127.0,2.5384615384615383,12.307692307692308,1.5384615384615385,1.0,3.0,9.307692307692308,-9.76923076923077,1.5384615384615385,3.0,-1.4615384615384615,1.0,9.307692307692308,1.0,0.0,0.0,1.0,1.0,3.0,16.0,-13.0
Harrison,14,3.4285714285714284,2.5,48.0,14,10.857142857142858,11.0,152.0,37.0,11.0,117.0,35.0,14,-24.0,-80.0,-104.0,3.4285714285714284,10.857142857142858,0.7857142857142857,2.642857142857143,2.5,8.357142857142858,-7.428571428571429,0.7857142857142857,2.5,-1.7142857142857142,2.642857142857143,8.357142857142858,1.0,0.0,0.0,1.0,1.0,1.0,13.0,-12.0
Harrison Township L'Anse Creuse,33,5.333333333333333,4.0,176.0,33,7.818181818181818,7.0,258.0,79.0,97.0,118.0,140.0,33,-43.0,-39.0,-82.0,5.333333333333333,7.818181818181818,2.9393939393939394,2.393939393939394,4.242424242424242,3.5757575757575757,-2.484848484848485,2.9393939393939394,4.242424242424242,-1.303030303030303,2.393939393939394,3.5757575757575757,1.0,1.0,1.0,1.0,2.0,6.0,15.0,-4.5
Hart,32,5.4375,4.0,174.0,32,6.75,6.5,216.0,88.0,86.0,139.0,77.0,32,9.0,-51.0,-42.0,5.4375,6.75,2.6875,2.75,2.40625,4.34375,-1.3125,2.6875,2.40625,0.28125,2.75,4.34375,1.0,0.0,0.0,1.0,1.0,0.0,10.0,-10.0
Hartford,29,5.206896551724138,3.0,151.0,29,9.448275862068966,10.0,274.0,56.0,95.0,203.0,71.0,29,24.0,-147.0,-123.0,5.206896551724138,9.448275862068966,3.2758620689655173,1.9310344827586208,2.4482758620689653,7.0,-4.241379310344827,3.2758620689655173,2.4482758620689653,0.8275862068965517,1.9310344827586208,7.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0,-11.0
Hartland,30,4.866666666666666,4.0,146.0,30,3.0,3.0,90.0,92.0,54.0,62.0,28.0,30,26.0,30.0,56.0,4.866666666666666,3.0,1.8,3.066666666666667,0.9333333333333333,2.066666666666667,1.8666666666666667,1.8,0.9333333333333333,0.8666666666666667,3.066666666666667,2.066666666666667,1.0,3.0,3.0,1.0,4.0,10.0,5.0,1.25
Haslett,17,4.647058823529412,4.0,79.0,17,6.176470588235294,6.0,105.0,40.0,39.0,54.0,51.0,17,-12.0,-14.0,-26.0,4.647058823529412,6.176470588235294,2.2941176470588234,2.3529411764705883,3.0,3.176470588235294,-1.5294117647058822,2.2941176470588234,3.0,-0.7058823529411765,2.3529411764705883,3.176470588235294,1.0,1.0,1.0,1.0,2.0,17.0,5.0,6.0
Hastings,18,1.6111111111111112,1.0,29.0,18,12.166666666666666,12.5,219.0,17.0,12.0,130.0,89.0,18,-77.0,-113.0,-190.0,1.6111111111111112,12.166666666666666,0.6666666666666666,0.9444444444444444,4.944444444444445,7.222222222222222,-10.555555555555555,0.6666666666666666,4.944444444444445,-4.277777777777778,0.9444444444444444,7.222222222222222,1.0,0.0,0.0,1.0,1.0,2.0,13.0,-11.0
Hazel Park,27,7.037037037037037,6.0,190.0,27,7.111111111111111,6.0,192.0,98.0,92.0,105.0,87.0,27,5.0,-7.0,-2.0,7.037037037037037,7.111111111111111,3.4074074074074074,3.6296296296296298,3.2222222222222223,3.888888888888889,-0.07407407407407407,3.4074074074074074,3.2222222222222223,0.18518518518518517,3.6296296296296298,3.888888888888889,1.0,1.0,1.0,1.0,2.0,19.0,12.0,3.5
Hemlock,28,5.035714285714286,3.5,141.0,28,7.464285714285714,6.5,209.0,76.0,65.0,142.0,67.0,28,-2.0,-66.0,-68.0,5.035714285714286,7.464285714285714,2.3214285714285716,2.7142857142857144,2.392857142857143,5.071428571428571,-2.4285714285714284,2.3214285714285716,2.392857142857143,-0.07142857142857142,2.7142857142857144,5.071428571428571,1.0,0.0,0.0,1.0,1.0,2.0,5.0,-3.0
Hesperia,34,4.411764705882353,3.0,150.0,34,8.647058823529411,8.0,294.0,73.0,77.0,205.0,89.0,34,-12.0,-132.0,-144.0,4.411764705882353,8.647058823529411,2.264705882352941,2.1470588235294117,2.6176470588235294,6.029411764705882,-4.235294117647059,2.264705882352941,2.6176470588235294,-0.35294117647058826,2.1470588235294117,6.029411764705882,1.0,0.0,0.0,1.0,1.0,2.0,3.0,-1.0
Hillman,31,8.870967741935484,8.0,275.0,31,4.0,2.0,124.0,130.0,145.0,48.0,76.0,31,69.0,82.0,151.0,8.870967741935484,4.0,4.67741935483871,4.193548387096774,2.4516129032258065,1.5483870967741935,4.870967741935484,4.67741935483871,2.4516129032258065,2.225806451612903,4.193548387096774,1.5483870967741935,1.0,1.0,1.0,1.0,2.0,12.0,9.0,1.5
Hillsdale,24,4.375,3.0,105.0,24,8.166666666666666,7.5,196.0,49.0,56.0,94.0,102.0,24,-46.0,-45.0,-91.0,4.375,8.166666666666666,2.3333333333333335,2.0416666666666665,4.25,3.9166666666666665,-3.7916666666666665,2.3333333333333335,4.25,-1.9166666666666667,2.0416666666666665,3.9166666666666665,1.0,0.0,0.0,1.0,1.0,0.0,5.0,-5.0
Holland,30,5.266666666666667,3.0,158.0,30,7.7,7.5,231.0,72.0,86.0,90.0,141.0,30,-55.0,-18.0,-73.0,5.266666666666667,7.7,2.8666666666666667,2.4,4.7,3.0,-2.433333333333333,2.8666666666666667,4.7,-1.8333333333333333,2.4,3.0,1.0,0.0,0.0,1.0,1.0,0.0,13.0,-13.0
